"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchases Conversion Value","Website Purchase ROAS (Return on Ad Spend)"
2018-01-13,2018-01-13,survey_Indonesia_20171230_003,23842729264070248,202,0.79207921,0.4950495049505,0.16,1,,30,Daily,0.16,,,,
2018-01-13,2018-01-13,"Surveryemail_Indo_20171229 - Copy 2",23842731849020248,38,1.84210526,2.6315789473684,0.07,1,,30,Daily,0.07,,,,
2018-01-13,2018-01-13,"OldPurchase_Indonesia_20171231_012 - Copy",23842729788800248,3930,1.32315522,0.81424936386768,0.1625,32,11,30,Daily,5.2,,,,
2018-01-13,2018-01-13,AllBackers2%_Indo_0109,23842733614380248,1105,1.67420814,0.45248868778281,0.37,5,2,30,Daily,1.85,,,,
2018-01-13,2018-01-13,OldPurchase_Indonesia_20171230_003,23842728938490248,1901,1.54655445,0.894266175697,0.17294118,17,3,30,Daily,2.94,,,,
2018-01-12,2018-01-12,Allbackers_Asia_20171230_006,23842728983710248,3253,8.97632954,1.1681524746388,0.76842105,38,31,30,Daily,29.2,,,,
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy",23842732469160248,464,2.88793103,0.43103448275862,0.67,2,1,30,Daily,1.34,,,,
2018-01-12,2018-01-12,"AllBackers2%_Thailand_0109 - Copy",23842733961540248,15221,1.81919716,0.39419223441298,0.4615,60,40,30,Daily,27.69,,,,
2018-01-12,2018-01-12,"Surveryemail_OtherEU_20171230_003 - Copy 2",23842730057350248,3832,7.58611691,0.93945720250522,0.8075,36,35,30,Daily,29.07,1,29.07,49,1.68558652
2018-01-12,2018-01-12,"OldPurchase_AU_20171227 - Copy 2",23842729989810248,2593,11.18010027,0.88700347088315,1.26043478,23,13,30,Daily,28.99,1,28.99,49,1.69023801
2018-01-12,2018-01-12,"AllBackers4%_OtherEU_0109 - Copy",23842733961590248,4332,6.6066482,1.2003693444137,0.55038462,52,47,60,Daily,28.62,,,,
2018-01-12,2018-01-12,OldPurchase_MY_20171227,23842727660240248,8043,3.6640557,0.55949272659455,0.65488889,45,29,30,Daily,29.47,1,29.47,49,1.66270784
2018-01-12,2018-01-12,"AllBackers2%_AU_0109 - Copy",23842733961610248,2239,12.60830728,0.9825815096025,1.28318182,22,19,30,Daily,28.23,3,9.41,227,8.04109104
2018-01-12,2018-01-12,"Surveyemail_US_20171231_003 - Copy",23842729623240248,2539,11.78810555,1.3784954706577,0.85514286,35,31,30,Daily,29.93,1,29.93,49,1.63715336
2018-01-12,2018-01-12,Bigaudience_Asia_Sound+KS_20171230_002,23842728882110248,5396,5.39659007,1.1119347664937,0.48533333,60,47,50,Daily,29.12,1,29.12,49,1.68269231
2018-01-12,2018-01-12,"Surveryemail_EU_20171229_012 - Copy",23842729835010248,8161,7.13515501,1.6297022423723,0.43781955,133,112,60,Daily,58.23,1,58.23,49,0.84149064
2018-01-12,2018-01-12,Surveryemail_EU_20171231_003,23842729263750248,4506,6.51353751,1.2205947625388,0.53363636,55,41,30,Daily,29.35,1,29.35,49,1.66950596
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy",23842729787200248,644,1.47515528,0.46583850931677,0.31666667,3,2,30,Daily,0.95,,,,
2018-01-12,2018-01-12,"Surveryemail_Asia_20171230_002 - Copy 4",23842732469090248,3871,7.40635495,0.64582795143374,1.1468,25,19,30,Daily,28.67,1,28.67,49,1.70910359
2018-01-12,2018-01-12,AllBackers2%_Thailand_0109,23842733614350248,10761,2.63915993,0.58544744912183,0.45079365,63,45,30,Daily,28.4,1,28.4,98,3.45070423
2018-01-12,2018-01-12,"Surveryemail_OtherEU_20171230_003 - Copy",23842729384660248,3254,8.85064536,1.1063306699447,0.8,36,26,30,Daily,28.8,2,14.4,98,3.40277778
2018-01-12,2018-01-12,"OldPurchase_UAE_20171227 - Copy 4",23842732469430248,59,3.05084746,,,,,30,Daily,0.18,,,,
2018-01-12,2018-01-12,"AllBackers5%_OtherEU_0109 - Copy",23842733961570248,4462,6.33796504,1.1429852084267,0.5545098,51,46,30,Daily,28.28,2,14.14,98,3.46534653
2018-01-12,2018-01-12,"OldPurchase_Asia_20180101_006 - Copy",23842729784870248,4221,6.86804075,0.66334991708126,1.03535714,28,18,50,Daily,28.99,3,9.66333333,147,5.07071404
2018-01-12,2018-01-12,AllBackers2%_AU_0109,23842733614410248,2764,10.53545586,0.90448625180897,1.1648,25,19,30,Daily,29.12,2,14.56,98,3.36538462
2018-01-12,2018-01-12,"Surveyemail_US_20171231_004 - Copy 2",23842732469310248,2113,14.41552295,2.0823473734027,0.69227273,44,40,30,Daily,30.46,1,30.46,49,1.6086671
2018-01-12,2018-01-12,OldPurchase_MY_20171229_001,23842728699200248,8243,4.17930365,0.70362732015043,0.59396552,58,39,30,Daily,34.45,,,,
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy",23842731839230248,388,1.93298969,0.25773195876289,0.75,1,,30,Daily,0.75,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy",23842729623220248,4633,6.30908698,1.3382257716382,0.47145161,62,53,60,Daily,29.23,3,9.74333333,147,5.02907971
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy 2",23842732469110248,1085,1.59447005,0.55299539170507,0.28833333,6,2,30,Daily,1.73,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171228_002 - Copy",23842732469230248,4454,6.61203413,1.0776829815896,0.61354167,48,37,30,Daily,29.45,,,,
2018-01-12,2018-01-12,"Surveyemail_Thailand_20171230_003 - Copy",23842729242010248,16545,1.7576307,0.29011786038078,0.60583333,48,38,30,Daily,29.08,1,29.08,129,4.43603851
2018-01-12,2018-01-12,Surveryemail_OtherEU_20171230_003,23842728944110248,3354,8.62254025,1.0733452593918,0.80333333,36,28,60,Daily,28.92,,,,
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy",23842729989860248,2573,11.29420909,1.0882238631947,1.03785714,28,26,60,Daily,29.06,,,,
2018-01-12,2018-01-12,AllBackers5%_IDKS_OtherEU_0109,23842733616560248,5691,5.04129327,1.1772974872606,0.42820896,67,59,30,Daily,28.69,1,28.69,49,1.70791216
2018-01-12,2018-01-12,OldPurchase_Asia_20180101_006,23842729559550248,6585,4.49354594,0.59225512528474,0.75871795,39,31,30,Daily,29.59,,,,
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy 3",23842730520390248,1591,18.42237586,1.068510370836,1.72411765,17,12,30,Daily,29.31,,,,
2018-01-12,2018-01-12,Surveyemail_US_20171231_004,23842729325090248,3034,9.91430455,1.9446275543837,0.50983051,59,48,30,Daily,30.08,,,,
2018-01-12,2018-01-12,Surveryemail_Asia_20171229_015,23842728740090248,5951,4.9672324,0.63854814316922,0.77789474,38,30,30,Daily,29.56,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy",23842731839330248,4154,2.68415985,0.74626865671642,0.35967742,31,15,30,Daily,11.15,,,,
2018-01-12,2018-01-12,AllBackers2%_EU_0109,23842733614400248,4565,6.30668127,1.8619934282585,0.33870588,85,79,30,Daily,28.79,2,14.395,98,3.40395971
2018-01-12,2018-01-12,AllBackers2%_Indo_0109,23842733614380248,3554,2.22566123,0.56274620146314,0.3955,20,12,30,Daily,7.91,,,,
2018-01-12,2018-01-12,"Surveryemail_OtherEU_20171230_003 - Copy",23842729623180248,3416,8.43676815,1.1709601873536,0.7205,40,37,30,Daily,28.82,1,28.82,49,1.70020819
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy 2",23842730102160248,2626,10.99390708,1.2566641279513,0.87484848,33,26,30,Daily,28.87,1,28.87,49,1.6972636
2018-01-12,2018-01-12,AllBackers2%_Asia_0109,23842733614390248,4547,6.23048164,1.8033868484715,0.3454878,82,71,50,Daily,28.33,2,14.165,178,6.28309213
2018-01-12,2018-01-12,"OldPurchase_AU_20171227 - Copy 4",23842731849130248,2797,10.34680014,1.0010725777619,1.03357143,28,19,30,Daily,28.94,,,,
2018-01-12,2018-01-12,"Surveyemail_US_20171231_004 - Copy",23842730517810248,1997,15.22283425,2.0030045067601,0.76,40,37,30,Daily,30.4,2,15.2,113,3.71710526
2018-01-12,2018-01-12,Surveryemail_Asia_20171229_011,23842728702950248,3908,7.4667349,0.99795291709314,0.74820513,39,33,30,Daily,29.18,1,29.18,49,1.67923235
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy",23842729834720248,15009,2.3092811,0.9194483310014,0.25115942,138,90,30,Daily,34.66,,,,
2018-01-12,2018-01-12,"allbackers_EU_20171231 - Copy 2",23842730055670248,6044,4.86101919,1.2078093977498,0.40246575,73,61,30,Daily,29.38,2,14.69,196,6.6712049
2018-01-12,2018-01-12,"Surveryemail_MY_20171229 - Copy",23842729789900248,11019,2.67900898,0.79862056447954,0.33545455,88,61,30,Daily,29.52,,,,
2018-01-12,2018-01-12,"Surveryemail_OtherEU_20171231_006 - Copy",23842730522240248,3420,8.42105263,0.93567251461988,0.9,32,30,60,Daily,28.8,3,9.6,227,7.88194444
2018-01-12,2018-01-12,"OldPurchase_UAE_20171227 - Copy 3",23842729991280248,8077,4.26272131,1.2009409434196,0.35494845,97,73,30,Daily,34.43,2,17.215,162,4.70519895
2018-01-12,2018-01-12,"Bigaudience_Asia_Sound+KS_20171230_006 - Copy",23842729378410248,4267,6.79400047,1.2889617998594,0.52709091,55,51,30,Daily,28.99,,,,
2018-01-12,2018-01-12,AllBackers4%_AU_0109,23842733616670248,3338,8.72977831,1.0784901138406,0.80944444,36,33,30,Daily,29.14,1,29.14,49,1.68153741
2018-01-12,2018-01-12,"Allbackers_US_20171231_006 - Copy 2",23842731839160248,2257,13.34514843,1.5950376606114,0.83666667,36,28,30,Daily,30.12,,,,
2018-01-12,2018-01-12,OldPurchase_Indonesia_20171229_009,23842728658670248,1980,1.94444444,0.70707070707071,0.275,14,5,30,Daily,3.85,,,,
2018-01-12,2018-01-12,"Surveryemail_Asia_20171230_002 - Copy 3",23842731839350248,4072,7.15373281,0.76129666011788,0.93967742,31,26,30,Daily,29.13,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy 3",23842732469130248,3898,7.60133402,1.3340174448435,0.56980769,52,42,30,Daily,29.63,3,9.87666667,147,4.96118799
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy 2",23842732469420248,2447,2.17409072,0.85819370657949,0.25333333,21,13,30,Daily,5.32,,,,
2018-01-12,2018-01-12,AllBackers2%_UAE_0109,23842733614360248,457,4.87964989,1.3129102844639,0.37166667,6,5,30,Daily,2.23,,,,
2018-01-12,2018-01-12,Surveryemail_EU_20171225,23842727252520248,4405,6.6015891,1.4528944381385,0.454375,64,54,30,Daily,29.08,1,29.08,64,2.20082531
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy 2",23842732469100248,2224,12.84622302,1.5737410071942,0.81628571,35,27,30,Daily,28.57,1,28.57,49,1.71508575
2018-01-12,2018-01-12,Surveyemail_US_20171231_004,23842729325100248,2147,13.99627387,1.5836050302748,0.88382353,34,29,60,Daily,30.05,,,,
2018-01-12,2018-01-12,OldPurchase_MY_20171228_001,23842727979210248,10,0,,,,,30,Daily,0,,,,
2018-01-12,2018-01-12,OldPurchase_MY_20171231_012,23842729367630248,53,3.01886792,1.8867924528302,0.16,1,,30,Daily,0.16,,,,
2018-01-12,2018-01-12,"allbackers_EU_20171231 - Copy 5",23842732469300248,4463,6.63231011,1.4564194488013,0.45538462,65,59,30,Daily,29.6,1,29.6,49,1.65540541
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy",23842729787240248,647,1.68469861,0.77279752704791,0.218,5,5,30,Daily,1.09,,,,
2018-01-12,2018-01-12,AllBackers3%_UAE_0109,23842733616130248,7835,3.85322272,1.3911933631142,0.27697248,109,84,30,Daily,30.19,,,,
2018-01-12,2018-01-12,"Bigaudience_Asia_Sound+KS_20171230_006 - Copy 2",23842729834790248,5595,5.29758713,0.80428954423592,0.65866667,45,38,30,Daily,29.64,,,,
2018-01-12,2018-01-12,"AllBackers3%_AU_0109 - Copy",23842733961580248,1891,15.08196721,0.89899524061343,1.67764706,17,15,30,Daily,28.52,1,28.52,98,3.43618513
2018-01-12,2018-01-12,Surveyemail_US_20171231_015,23842729396670248,2107,14.31419079,0.80683436165164,1.77411765,17,15,30,Daily,30.16,1,30.16,49,1.62466844
2018-01-12,2018-01-12,Surveyemail_US_20171230,23842728869740248,1694,17.61511216,1.7119244391972,1.02896552,29,17,30,Daily,29.84,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy",23842729615340248,185,2.86486486,0.54054054054054,0.53,1,,30,Daily,0.53,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy 2",23842730055660248,3239,8.92559432,1.2349490583513,0.72275,40,32,30,Daily,28.91,,,,
2018-01-12,2018-01-12,OldPurchase_Indonesia_20171230_003,23842728938490248,3183,1.3195099,1.1938422871505,0.11052632,38,12,30,Daily,4.2,,,,
2018-01-12,2018-01-12,"AllBackers5%_Asia_0109 - Copy",23842733961550248,4895,5.72829418,1.4096016343207,0.40637681,69,61,50,Daily,28.04,1,28.04,49,1.74750357
2018-01-12,2018-01-12,AllBackers3%_AU_0109,23842733616180248,2741,10.62385991,0.62021160160525,1.71294118,17,14,30,Daily,29.12,,,,
2018-01-12,2018-01-12,"Surveyemail_US_20171231 - Copy",23842731848880248,2228,13.51436266,1.4362657091562,0.9409375,32,26,30,Daily,30.11,,,,
2018-01-12,2018-01-12,Surveryemail_Indo_20171229,23842728630820248,12576,2.706743,1.0098600508906,0.2680315,127,58,30,Daily,34.04,,,,
2018-01-12,2018-01-12,"OldPurchase_MY_20171227 - Copy",23842729623120248,8,0,12.5,0,1,1,30,Daily,0,,,,
2018-01-12,2018-01-12,allbackers_EU_20171231,23842729245740248,4512,6.51817376,1.7508865248227,0.37227848,79,66,30,Daily,29.41,1,29.41,49,1.66609997
2018-01-12,2018-01-12,"OldPurchase_MY_20171227 - Copy",23842729789910248,10280,3.36284047,0.7295719844358,0.46093333,75,53,30,Daily,34.57,1,34.57,49,1.41741394
2018-01-12,2018-01-12,Surveryemail_EU_20171228_002,23842727920140248,4036,7.28444004,1.6105054509415,0.45230769,65,57,60,Daily,29.4,1,29.4,49,1.66666667
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy 4",23842731848940248,2562,13.36065574,1.0538641686183,1.26777778,27,23,30,Daily,34.23,1,34.23,49,1.43149284
2018-01-12,2018-01-12,"Surveyemail_US_20171231 - Copy",23842732469140248,2261,13.44537815,1.9902697921274,0.67555556,45,37,30,Daily,30.4,2,15.2,98,3.22368421
2018-01-12,2018-01-12,OldPurchase_Indonesia_20171229_011,23842728702960248,2857,2.28911446,0.98004900245012,0.23357143,28,15,30,Daily,6.54,,,,
2018-01-12,2018-01-12,"Surveryemail_Asia_20171231_012 - Copy",23842729623130248,5878,4.92004083,0.52739026879891,0.93290323,31,22,30,Daily,28.92,1,28.92,49,1.69432918
2018-01-12,2018-01-12,"AllBackers4%_EU_0109 - Copy",23842733961520248,6353,4.523847,2.502754604124,0.18075472,159,143,30,Daily,28.74,,,,
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy 2",23842731839260248,444,1.44144144,0.9009009009009,0.16,4,1,30,Daily,0.64,,,,
2018-01-12,2018-01-12,AllBackers5%_Asia_0109,23842733616630248,6189,4.58555502,1.3410890289223,0.34192771,83,70,30,Daily,28.38,1,28.38,49,1.72656801
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy 3",23842731849140248,2548,11.36185243,0.86342229199372,1.31590909,22,18,30,Daily,28.95,1,28.95,49,1.6925734
2018-01-12,2018-01-12,"Surveyemail_US_20171231 - 0224",23842729623190248,2775,12.60540541,1.3693693693694,0.92052632,38,30,40,Daily,34.98,1,34.98,49,1.40080046
2018-01-12,2018-01-12,OldPurchase_MY_20171229_012,23842728713610248,29,0.68965517,,,,,30,Daily,0.02,,,,
2018-01-12,2018-01-12,"Surveryemail_Asia_20171230_002 - Copy 2",23842729834880248,5321,5.46137944,0.63897763578275,0.85470588,34,28,60,Daily,29.06,,,,
2018-01-12,2018-01-12,"AllBackers3%_EU_0109 - Copy",23842733961600248,5381,5.3372979,1.6725515703401,0.31911111,90,77,30,Daily,28.72,2,14.36,98,3.41225627
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy 2",23842731849020248,482,2.03319502,0.20746887966805,0.98,1,,30,Daily,0.98,,,,
2018-01-12,2018-01-12,"Survey_AU_20171230_003 - Copy 3",23842730520420248,2367,12.33629066,1.0984368398817,1.12307692,26,19,30,Daily,29.2,,,,
2018-01-12,2018-01-12,"Surveyemail_US_20171231_003 - Copy 2",23842732469150248,2199,13.78808549,1.9554342883129,0.70511628,43,36,30,Daily,30.32,2,15.16,178,5.8707124
2018-01-12,2018-01-12,OldPurchase_MY_20171229_012,23842728713630248,8494,4.07110902,0.60042382858488,0.67803922,51,34,30,Daily,34.58,1,34.58,49,1.41700405
2018-01-12,2018-01-12,"Surveryemail_Asia_20171231_012 - Copy",23842729615390248,4771,6.16851813,0.92223852441836,0.66886364,44,32,30,Daily,29.43,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy",23842731839320248,3595,8.05285118,1.557719054242,0.51696429,56,47,30,Daily,28.95,,,,
2018-01-12,2018-01-12,AllBackers4%_Indo_0109,23842733616700248,18173,1.91107687,0.74286028723931,0.25725926,135,76,30,Daily,34.73,,,,
2018-01-12,2018-01-12,"Allbackers_AU_20171230_003 - Copy",23842730103430248,2578,11.40031032,1.0085337470908,1.13038462,26,21,30,Daily,29.39,,,,
2018-01-12,2018-01-12,Allbackers_US_20171231_006,23842729330990248,2845,10.64323374,1.6520210896309,0.64425532,47,43,30,Daily,30.28,3,10.09333333,147,4.85468956
2018-01-12,2018-01-12,OldPurchase_Asia_20171229_006,23842728509990248,6893,4.26664732,0.27564195560714,1.54789474,19,13,60,Daily,29.41,,,,
2018-01-12,2018-01-12,"OldPurchase_MY_20171225 - Copy",23842729415110248,10069,3.48098123,0.60581984308273,0.57459016,61,46,30,Daily,35.05,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy 3",23842730055680248,5435,5.36338546,1.1775528978841,0.45546875,64,59,60,Daily,29.15,1,29.15,49,1.68096055
2018-01-12,2018-01-12,"AllBackers3%_Indo_0109 - Copy",23842733961530248,5039,1.5598333,0.49613018456043,0.3144,25,11,30,Daily,7.86,,,,
2018-01-12,2018-01-12,Surveyemail_US_20171231,23842729243290248,2736,11.08552632,2.1198830409357,0.52293103,58,53,30,Daily,30.33,3,10.11,192,6.33036597
2018-01-12,2018-01-12,OldPurchase_MY_20171229_007,23842728517290248,10053,3.42783249,0.45757485327763,0.74913043,46,33,30,Daily,34.46,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy",23842729623030248,486,1.74897119,0.20576131687243,0.85,1,1,30,Daily,0.85,,,,
2018-01-12,2018-01-12,"allbackers_EU_20171231 - Copy",23842731848960248,4596,6.38163621,1.6971279373368,0.37602564,78,62,30,Daily,29.33,1,29.33,49,1.67064439
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171231_012 - Copy",23842729788800248,159,1.63522013,,,,,30,Daily,0.26,,,,
2018-01-12,2018-01-12,"Allbackers_US_20171231_006 - Copy",23842729979650248,2971,10.20531807,1.0434197239987,0.97806452,31,28,30,Daily,30.32,1,30.32,49,1.61609499
2018-01-12,2018-01-12,OldPurchase_Indonesia_20171229_012,23842728713650248,16565,2.10021129,1.2134017506791,0.17308458,201,109,30,Daily,34.79,1,34.79,49,1.4084507
2018-01-12,2018-01-12,OldPurchase_Indonesia_20171231_012,23842729367590248,56,2.14285714,1.7857142857143,0.12,1,,30,Daily,0.12,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy 3",23842731849190248,4328,6.76062847,1.224584103512,0.55207547,53,41,30,Daily,29.26,2,14.63,98,3.3492823
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy",23842729788830248,1258,1.88394277,0.55643879173291,0.33857143,7,4,30,Daily,2.37,,,,
2018-01-12,2018-01-12,"Surveyemail_US_20171230_003 - Copy",23842729383170248,1686,17.85883749,2.135231316726,0.83638889,36,31,30,Daily,30.11,3,10.03666667,147,4.88209897
2018-01-12,2018-01-12,OldPurchase_MY_20171229_006,23842728510000248,10,2,,,,,30,Daily,0.02,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy",23842729414980248,40263,1.7018106,1.4852345826193,0.11458194,598,220,60,Daily,68.52,2,34.26,98,1.43023935
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy",23842732469410248,4614,6.39141743,1.2787169484179,0.49983051,59,52,30,Daily,29.49,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy",23842729788790248,248,2.58064516,0.40322580645161,0.64,1,1,30,Daily,0.64,,,,
2018-01-12,2018-01-12,Surveryemail_Indo_20171231_012,23842729367430248,71,1.69014085,1.4084507042254,0.12,1,,30,Daily,0.12,,,,
2018-01-12,2018-01-12,"Surveryemail_Asia_20171231_012 - Copy 2",23842729834990248,4439,7.77427349,0.7884658706916,0.986,35,26,30,Daily,34.51,,,,
2018-01-12,2018-01-12,"allbackers_EU_20171231 - Copy 4",23842731839290248,4171,7.00311676,1.6542795492688,0.42333333,69,61,30,Daily,29.21,,,,
2018-01-12,2018-01-12,survey_Indonesia_20171230_003,23842729264070248,489,1.34969325,0.20449897750511,0.66,1,,30,Daily,0.66,,,,
2018-01-12,2018-01-12,Surveryemail_EU_20171229_003,23842728626630248,4781,6.08450115,1.4641288433382,0.41557143,70,58,30,Daily,29.09,1,29.09,49,1.68442764
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy",23842731849070248,1728,1.70138889,0.5787037037037,0.294,10,4,30,Daily,2.94,,,,
2018-01-12,2018-01-12,"Surveryemail_EU_20171231_003 - Copy",23842729622150248,4318,8.07086614,1.3895321908291,0.58083333,60,45,30,Daily,34.85,1,34.85,49,1.40602582
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy 2",23842731839130248,18841,1.81041346,1.3799692160713,0.13119231,260,96,30,Daily,34.11,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy",23842729834760248,1563,0.97888676,0.70377479206654,0.13909091,11,4,30,Daily,1.53,,,,
2018-01-12,2018-01-12,AllBackers3%_Indo_0109,23842733616150248,7003,2.12623162,0.59974296729973,0.35452381,42,24,30,Daily,14.89,1,14.89,49,3.29079919
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_001 - Copy 2",23842731839140248,2610,3.03065134,0.84291187739464,0.35954545,22,16,30,Daily,7.91,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171229_012 - Copy 2",23842732469340248,606,1.68316832,0.16501650165017,1.02,1,1,30,Daily,1.02,,,,
2018-01-12,2018-01-12,"OldPurchase_Indonesia_20171231_012 - Copy",23842729787220248,3915,1.43805875,1.021711366539,0.14075,40,26,30,Daily,5.63,,,,
2018-01-12,2018-01-12,"Surveryemail_Indo_20171229 - Copy",23842729788820248,15506,2.19463434,1.180188314201,0.18595628,183,67,30,Daily,34.03,,,,
2018-01-12,2018-01-12,AllBackers3%_MY_0109,23842733616140248,10670,2.75538894,0.80599812558575,0.34186047,86,62,30,Daily,29.4,1,29.4,49,1.66666667
2018-01-11,2018-01-11,Allbackers_Asia_20171230_006,23842728983710248,3639,8.38417148,1.2915636163781,0.64914894,47,34,30,Daily,30.51,,,,
2018-01-11,2018-01-11,"OldPurchase_Indonesia_20171229_012 - Copy",23842732469370248,22,1.81818182,,,,,30,Daily,0.04,,,,
2018-01-11,2018-01-11,AllBackers5%_Thailand_0109,23842733616590248,3098,2.61459006,1.0974822466107,0.23823529,34,24,30,Daily,8.1,,,,
2018-01-11,2018-01-11,AllBackers4%_OtherEU_0109,23842733616660248,1996,7.51002004,1.6533066132265,0.45424242,33,31,30,Daily,14.99,,,,
2018-01-11,2018-01-11,"Surveryemail_OtherEU_20171231_006 - Copy",23842730522240248,3613,8.31995572,1.1071132023249,0.7515,40,28,60,Daily,30.06,4,7.515,196,6.52029275
2018-01-11,2018-01-11,"OldPurchase_UAE_20171227 - Copy 3",23842729991280248,7803,4.42265795,1.0636934512367,0.41578313,83,60,30,Daily,34.51,1,34.51,64,1.85453492
2018-01-11,2018-01-11,AllBackers5%_Asia_0109,23842733616630248,5622,5.30238349,1.4407684098186,0.36802469,81,75,30,Daily,29.81,1,29.81,49,1.64374371
2018-01-11,2018-01-11,AllBackers5%_AU_0109,23842733616640248,1243,8.76106195,0.72405470635559,1.21,9,8,30,Daily,10.89,,,,
2018-01-11,2018-01-11,"Surveyemail_US_20171231_004 - Copy",23842731849170248,1372,16.8877551,2.4781341107872,0.68147059,34,29,30,Daily,23.17,,,,
2018-01-11,2018-01-11,Surveryemail_Asia_20171230_002,23842728882090248,2260,6.87610619,0.61946902654867,1.11,14,8,30,Daily,15.54,,,,
2018-01-11,2018-01-11,"Surveryemail_EU_20171231_003 - Copy",23842729622150248,4431,7.95531483,1.354096140826,0.5875,60,45,30,Daily,35.25,,,,
2018-01-11,2018-01-11,"Surveryemail_MY_20171229 - Copy",23842729623100248,2,0,,,,,30,Daily,0,,,,
2018-01-11,2018-01-11,AllBackers4%_MY_0109,23842733616720248,5604,2.80335475,0.96359743040685,0.29092593,54,46,30,Daily,15.71,1,15.71,49,3.11903246
2018-01-11,2018-01-11,"Surveryemail_Asia_20171230_002 - Copy 4",23842732469090248,4077,7.40495462,1.0056414029924,0.73634146,41,35,30,Daily,30.19,1,30.19,49,1.62305399
2018-01-11,2018-01-11,AllBackers4%_Thailand_0109,23842733616650248,3264,2.41115196,0.49019607843137,0.491875,16,7,30,Daily,7.87,,,,
2018-01-11,2018-01-11,AllBackers5%_IDKS_OtherEU_0109,23842733616560248,5676,5.27131783,1.1627906976744,0.45333333,66,58,30,Daily,29.92,2,14.96,98,3.27540107
2018-01-11,2018-01-11,"Surveryemail_OtherEU_20171230_003 - Copy 2",23842730057350248,4100,7.34390244,1.0731707317073,0.68431818,44,29,30,Daily,30.11,,,,
2018-01-11,2018-01-11,AllBackers3%_UAE_0109,23842733616130248,8373,3.77284128,1.2420876627254,0.30375,104,77,30,Daily,31.59,2,15.795,98,3.10224755
2018-01-11,2018-01-11,"AllBackers5%_Asia_0109 - Copy",23842733961550248,5399,5.44915725,1.4447119837007,0.37717949,78,64,50,Daily,29.42,,,,
2018-01-11,2018-01-11,"Survey_AU_20171230_003 - Copy 4",23842732469290248,1128,15.22163121,0.79787234042553,1.90777778,9,6,30,Daily,17.17,,,,
2018-01-11,2018-01-11,"Surveyemail_US_20171231_004 - Copy",23842731839410248,1570,14.87898089,2.0382165605096,0.73,32,25,30,Daily,23.36,1,23.36,49,2.09760274
2018-01-11,2018-01-11,OldPurchase_Asia_20171229_006,23842728509990248,11232,2.68963675,0.16025641025641,1.67833333,18,13,60,Daily,30.21,1,30.21,49,1.62197948
2018-01-11,2018-01-11,allbackers_EU_20171231,23842729245740248,4265,6.96131301,1.3364595545135,0.52087719,57,48,30,Daily,29.69,,,,
