"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-01-28,2018-01-28,ID_ERLPurchase4%_0127,23842809483260347,11588,1.47997929,0.62133241284087,0.23819444,72,41,30,Daily,17.15,,,,
2018-01-28,2018-01-28,otherEU_ERLPurchase2%_0126,23842808793490347,3063,9.92817499,1.077375122429,0.92151515,33,31,30,Daily,30.41,2,15.205,3.22262414,98
2018-01-28,2018-01-28,MY_OldPurchase4%_0109_recom,23842791410330347,10432,2.89781442,1.0352760736196,0.27990741,108,93,50,Daily,30.23,1,30.23,1.62090638,49
2018-01-28,2018-01-28,otherEU2_LocalSurvey1%_0123,23842806326630347,3,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,PH_ERLPurchase3%_0127,23842809483310347,19755,1.54290053,0.83523158694002,0.18472727,165,83,30,Daily,30.48,1,30.48,2.09973753,64
2018-01-28,2018-01-28,US_LocalAllBackers3%_0127,23842809480090347,1849,21.28718226,1.0816657652785,1.968,20,17,60,Daily,39.36,2,19.68,3.25203252,128
2018-01-28,2018-01-28,ID_ERLPurchase2%_0126,23842808793520347,3180,1.77672956,0.72327044025157,0.24565217,23,12,30,Daily,5.65,,,,
2018-01-28,2018-01-28,FR_Surveyemail_0127,23842809480050347,3106,9.76175145,1.0946555054733,0.89176471,34,26,30,Daily,30.32,,,,
2018-01-28,2018-01-28,MY_LocalAllBackers3%_0124,23842807127490347,33,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,otherEU2_ERLPurchase2%_0120,23842803123240347,1,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,PH_LocalSurvey3%_0123,23842806344580347,15459,1.90051103,0.8538715311469,0.22257576,132,91,30,Daily,29.38,,,,
2018-01-28,2018-01-28,US_ERLPurchase2%_0127,23842809480100347,2073,14.5923782,1.4471780028944,1.00833333,30,28,30,Daily,30.25,,,,
2018-01-28,2018-01-28,"otherEU_Allbackers_0102 - Copy",23842804192060347,5497,5.50663999,0.90958704748044,0.6054,50,43,30,Daily,30.27,,,,
2018-01-28,2018-01-28,US_ERLPurchase_0102,23842782057400347,2580,11.51550388,1.4728682170543,0.78184211,38,30,30,Daily,29.71,,,,
2018-01-28,2018-01-28,MY_LocalSurvey2%_0123,23842806329050347,4,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,otherEU2_LocalSurvey2%_0123,23842806329150347,6,1.66666667,,,,,30,Daily,0.01,,,,
2018-01-28,2018-01-28,VN_ERLPurchase3%_0127,23842809483280347,24605,1.23552124,0.43080674659622,0.28679245,106,53,30,Daily,30.4,,,,
2018-01-28,2018-01-28,"US_ERLPurchase_0102 - Copy 2",23842791111850347,3207,9.38883692,1.6838166510758,0.55759259,54,48,30,Daily,30.11,2,15.055,3.75290601,113
2018-01-28,2018-01-28,ID_ERLPurchase3%_0126,23842808793550347,5387,1.6706887,0.57545943939113,0.29032258,31,24,30,Daily,9,,,,
2018-01-28,2018-01-28,otherEU_Allbackers_0127,23842809480140347,3544,8.62020316,1.0440180586907,0.82567568,37,30,30,Daily,30.55,1,30.55,1.60392799,49
2018-01-28,2018-01-28,MY_LocalSurvey1%_0123,23842806326610347,5,2,,,,,30,Daily,0.01,,,,
2018-01-28,2018-01-28,"otherEU2_OldPurchase_0102 - Copy",23842802970840347,1,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,PH_ERLPurchase4%_0127,23842809483300347,25490,1.2016477,0.7728520988623,0.15548223,197,86,30,Daily,30.63,1,30.63,2.08945478,64
2018-01-28,2018-01-28,"US_OldPurchase_0102 - Copy 2",23842800934170347,4415,13.55379388,1.3590033975085,0.99733333,60,57,60,Daily,59.84,,,,
2018-01-28,2018-01-28,ID_ERLPurchase4%_0126,23842808792550347,25815,1.16637614,0.75924849893473,0.15362245,196,148,30,Daily,30.11,1,30.11,4.28429093,129
2018-01-28,2018-01-28,otherEU_ERLPurchase4%_0126_recom,23842808792520347,4435,6.83201804,1.4656144306652,0.46615385,65,53,50,Daily,30.3,1,30.3,1.61716172,49
2018-01-28,2018-01-28,"MY_OldPurchase_0102 - Copy",23842788043900347,15,2.66666667,6.6666666666667,0.04,1,,30,Daily,0.04,,,,
2018-01-28,2018-01-28,otherEU2_ERLPurchase_0127,23842809480070347,12,0,8.3333333333333,0,1,,30,Daily,0,,,,
2018-01-28,2018-01-28,VN_ERLPurchase5%_0126,23842808714330347,43372,0.69906852,0.25592548187771,0.27315315,111,54,30,Daily,30.32,,,,
2018-01-28,2018-01-28,US_OldPurchase_0127,23842809480130347,2470,15.39676113,1.497975708502,1.02783784,37,31,60,Daily,38.03,,,,
2018-01-28,2018-01-28,ID_ERLPurchase5%_0126,23842808714320347,1547,0.82740789,0.77569489334195,0.10666667,12,7,30,Daily,1.28,,,,
2018-01-28,2018-01-28,FR_Surveyemail_0102,23842782057520347,2862,10.64640112,1.6422082459818,0.64829787,47,39,30,Daily,30.47,1,30.47,4.23367246,129
2018-01-28,2018-01-28,TH_ERLPurchase2%_0127,23842809480160347,16003,1.91026682,0.54989689433231,0.34738636,88,47,30,Daily,30.57,2,15.285,3.69643441,113
2018-01-28,2018-01-28,otherEU2_LocalAllBackers2%_0124,23842807127430347,6,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,"otherEU2_OldPurchase_0102 - Copy",23842800934230347,4,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,US_LocalAllBackers3%_0124,23842807127440347,4873,12.3907244,1.3544018058691,0.91484848,66,61,60,Daily,60.38,1,60.38,2.13646903,129
2018-01-28,2018-01-28,ID_ERLPurchase_0102,23842782057850347,149,0.13422819,0.67114093959732,0.02,1,,30,Daily,0.02,,,,
2018-01-28,2018-01-28,TH_ERLPurchase2%_0127,23842809483290347,13266,2.31192522,0.43720789989447,0.5287931,58,17,30,Daily,30.67,,,,
2018-01-28,2018-01-28,otherEU2_LocalSurvey3%_0123,23842806344630347,2,5,,,,,30,Daily,0.01,,,,
2018-01-28,2018-01-28,PH_LocalSurvey3%_0127,23842809480120347,17642,1.73279674,0.76521936288403,0.22644444,135,77,30,Daily,30.57,1,30.57,1.60287864,49
2018-01-28,2018-01-28,US_Allbackers_0127,23842809480170347,4453,13.42914889,0.8533572872221,1.57368421,38,30,60,Daily,59.8,1,59.8,0.81939799,49
2018-01-28,2018-01-28,MY_LocalAllBackers4%_0124,23842807124680347,7983,3.79681824,1.0397093824377,0.36518072,83,62,30,Daily,30.31,,,,
2018-01-28,2018-01-28,otherEU2_surveyEmail5%_0127,23842809480110347,18715,2.71226289,1.6029922522041,0.1692,300,237,50,Daily,50.76,2,25.38,1.93065406,98
2018-01-28,2018-01-28,MY_LocalSurvey3%_0123,23842806344620347,6,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,otherEU2_LocalSurvey4%_0123,23842806347420347,11,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,TH_ERLPurchase4%_0127,23842809483250347,14798,2.04824976,0.40546019732396,0.50516667,60,33,30,Daily,30.31,,,,
2018-01-28,2018-01-28,otherEU2_ERLPurchase_0127,23842809480060347,4,0,,,,,30,Daily,0,,,,
2018-01-28,2018-01-28,MY_LocalAllBackers2%_0124,23842807127330347,60,0.5,1.6666666666667,0.03,1,,30,Daily,0.03,,,,
2018-01-28,2018-01-28,"otherEU2_ERLPurchase_0102 - Copy 2",23842806084050347,9213,3.20959514,1.291653098882,0.24848739,119,102,30,Daily,29.57,,,,
2018-01-28,2018-01-28,TH_ERLPurchase2%_0126,23842808793510347,9937,3.03310858,0.58367716614672,0.51965517,58,35,30,Daily,30.14,1,30.14,4.28002654,129
2018-01-28,2018-01-28,"otherEU2_surveyEmail5%_0120 - Copy",23842804191860347,14,0,7.1428571428571,0,1,1,30,Daily,0,,,,
2018-01-28,2018-01-28,otherEU2_ERLPurchase5%_0127,23842809480150347,8632,3.24258573,1.1005560704356,0.29463158,95,61,50,Daily,27.99,,,,
2018-01-27,2018-01-27,FR_Surveyemail_0102,23842782057520347,2954,11.90927556,1.3879485443466,0.85804878,41,34,30,Daily,35.18,,,,
2018-01-27,2018-01-27,AU_ERLPurchase5%_0126,23842808719430347,3848,7.63513514,1.4033264033264,0.54407407,54,47,30,Daily,29.38,1,29.38,1.66780123,49
2018-01-27,2018-01-27,PH_ERLPurchase2%_0126,23842808793530347,12286,2.14471756,0.80579521406479,0.26616162,99,59,30,Daily,26.35,,,,
2018-01-27,2018-01-27,US_LocalAllBackers3%_0124,23842807127440347,4585,13.27371865,1.3958560523446,0.9509375,64,62,60,Daily,60.86,1,60.86,0.80512652,49
2018-01-27,2018-01-27,TH_ERLPurchase5%_0126,23842808714310347,7248,3.25469095,0.51048565121413,0.63756757,37,29,30,Daily,23.59,,,,
2018-01-27,2018-01-27,otherEU2_LocalSurvey1%_0123,23842806326630347,3,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,otherEU_ERLPurchase2%_0126,23842808793490347,2561,11.35103475,1.054275673565,1.07666667,27,23,30,Daily,29.07,1,29.07,1.68558652,49
2018-01-27,2018-01-27,ID_ERLPurchase4%_0127,23842809483260347,2822,1.45995748,0.88589652728561,0.1648,25,17,30,Daily,4.12,,,,
2018-01-27,2018-01-27,VN_ERLPurchase5%_0126,23842808714330347,25493,1.3662574,0.37657396147962,0.3628125,96,41,30,Daily,34.83,1,34.83,1.40683319,49
2018-01-27,2018-01-27,US_ERLPurchase2%_0127,23842809480100347,170,27.47058824,1.7647058823529,1.55666667,3,3,30,Daily,4.67,,,,
2018-01-27,2018-01-27,MY_LocalAllBackers2%_0124,23842807127330347,9,4.44444444,,,,,30,Daily,0.04,,,,
2018-01-27,2018-01-27,otherEU2_LocalSurvey3%_0123,23842806344630347,12,0.83333333,,,,,30,Daily,0.01,,,,
2018-01-27,2018-01-27,FR_Surveyemail_0127,23842809480050347,384,12.23958333,1.3020833333333,0.94,5,4,30,Daily,4.7,,,,
2018-01-27,2018-01-27,ID_ERLPurchase3%_0126,23842808793550347,125,1.84,0.8,0.23,1,,30,Daily,0.23,,,,
2018-01-27,2018-01-27,VN_ERLPurchase3%_0127,23842809483280347,9333,0.49716061,0.35358405657345,0.14060606,33,17,30,Daily,4.64,,,,
2018-01-27,2018-01-27,"US_ERLPurchase_0102 - Copy 2",23842791111850347,2493,13.95908544,1.8852787805856,0.74042553,47,41,30,Daily,34.8,,,,
2018-01-27,2018-01-27,TH_ERLPurchase4%_0127,23842809483250347,4217,1.11690775,0.5216978894949,0.21409091,22,13,30,Daily,4.71,,,,
2018-01-27,2018-01-27,otherEU2_ERLPurchase2%_0120,23842803123240347,1,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,otherEU_Allbackers_0127,23842809480140347,455,10.35164835,1.3186813186813,0.785,6,6,30,Daily,4.71,,,,
2018-01-27,2018-01-27,"otherEU_Allbackers_0102 - Copy",23842804192060347,4875,7.13846154,1.2102564102564,0.58983051,59,58,30,Daily,34.8,5,6.96,8.33333333,290
2018-01-27,2018-01-27,PH_ERLPurchase4%_0127,23842809483300347,4917,0.95790116,0.71181614805776,0.13457143,35,15,30,Daily,4.71,,,,
2018-01-27,2018-01-27,US_Allbackers_0127,23842809480170347,553,16.9801085,1.0849909584087,1.565,6,5,60,Daily,9.39,1,9.39,5.21831736,49
2018-01-27,2018-01-27,"MY_ERLPurchase5%0120 - Copy",23842806084110347,2439,4.77654777,0.6560065600656,0.728125,16,10,30,Daily,11.65,,,,
2018-01-27,2018-01-27,otherEU2_LocalAllBackers3%_0124,23842807127400347,4,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,US_ERLPurchase_0102,23842782057400347,2311,13.1847685,0.86542622241454,1.5235,20,19,30,Daily,30.47,1,30.47,2.10042665,64
2018-01-27,2018-01-27,ID_ERLPurchase2%_0126,23842808793520347,2594,1.27987664,0.80956052428682,0.15809524,21,17,30,Daily,3.32,,,,
2018-01-27,2018-01-27,"otherEU2_OldPurchase_0102 - Copy",23842800934230347,3,3.33333333,,,,,30,Daily,0.01,,,,
2018-01-27,2018-01-27,US_LocalAllBackers3%_0127,23842809480090347,370,25.45945946,1.3513513513514,1.884,5,5,60,Daily,9.42,,,,
2018-01-27,2018-01-27,TH_ERLPurchase2%_0127,23842809480160347,4179,1.12706389,0.21536252692032,0.52333333,9,7,30,Daily,4.71,,,,
2018-01-27,2018-01-27,"otherEU2_ERLPurchase5%_0120 - Copy",23842805195060347,5173,3.34235453,1.0825439783491,0.30875,56,46,55,Daily,17.29,,,,
2018-01-27,2018-01-27,otherEU_ERLPurchase5%_0126,23842808718300347,4055,7.14180025,1.4303329223181,0.49931034,58,51,30,Daily,28.96,1,28.96,1.69198895,49
2018-01-27,2018-01-27,ID_ERLPurchase4%_0126,23842808792550347,28591,1.20772271,0.69952082823266,0.17265,200,151,30,Daily,34.53,2,17.265,3.27251665,113
2018-01-27,2018-01-27,VN_LocalSurvey4%_0123,23842806347410347,3573,2.41533725,0.61572907920515,0.39227273,22,9,30,Daily,8.63,,,,
2018-01-27,2018-01-27,US_OldPurchase_0127,23842809480130347,483,19.50310559,2.4844720496894,0.785,12,12,60,Daily,9.42,,,,
2018-01-27,2018-01-27,MY_OldPurchase4%_0109_recom,23842791410330347,9005,3.36590783,1.1549139367018,0.29144231,104,80,50,Daily,30.31,,,,
2018-01-27,2018-01-27,otherEU2_LocalAllBackers2%_0124,23842807127430347,6,1.66666667,,,,,30,Daily,0.01,,,,
2018-01-27,2018-01-27,otherEU_ERLPurchase4%_0126_recom,23842808792520347,3098,9.23176243,1.0006455777921,0.92258065,31,25,50,Daily,28.6,1,28.6,1.71328671,49
2018-01-27,2018-01-27,AU_ERLPurchase2%_0126,23842808792510347,2165,13.7182448,1.3856812933025,0.99,30,24,30,Daily,29.7,,,,
2018-01-27,2018-01-27,PH_ERLPurchase3%_0126,23842808793570347,16573,1.71604417,0.80854401737766,0.21223881,134,74,30,Daily,28.44,,,,
2018-01-27,2018-01-27,"US_OldPurchase_0102 - Copy 2",23842800934170347,4283,16.35535839,1.237450385244,1.32169811,53,47,60,Daily,70.05,2,35.025,1.39900071,98
2018-01-27,2018-01-27,MY_LocalAllBackers5%_0124,23842807120700347,3999,3.01325331,0.82520630157539,0.36515152,33,29,30,Daily,12.05,1,12.05,4.06639004,49
2018-01-27,2018-01-27,"otherEU2_ERLPurchase_0102 - Copy 2",23842806084050347,7862,4.44924955,1.2210633426609,0.364375,96,81,30,Daily,34.98,,,,
2018-01-27,2018-01-27,otherEU_ERLPurchase3%_0126,23842808793590347,2445,9.60736196,1.3905930470348,0.69088235,34,28,30,Daily,23.49,,,,
2018-01-27,2018-01-27,ID_ERLPurchase5%_0126,23842808714320347,6332,1.35028427,0.44219835754896,0.30535714,28,18,30,Daily,8.55,,,,
2018-01-27,2018-01-27,PH_ERLPurchase5%_0126,23842808714340347,15276,1.49450118,0.78554595443833,0.19025,120,86,30,Daily,22.83,,,,
2018-01-27,2018-01-27,"US_ERLPurchase_0102 - Copy",23842804191960347,1168,15.72773973,1.2842465753425,1.22466667,15,15,30,Daily,18.37,,,,
2018-01-27,2018-01-27,MY_LocalSurvey3%_0123,23842806344620347,7,1.42857143,,,,,30,Daily,0.01,,,,
2018-01-27,2018-01-27,otherEU2_LocalSurvey2%_0123,23842806329150347,4,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,ID_ERLPurchase3%_0127,23842809483270347,580,1.24137931,0.3448275862069,0.36,2,,30,Daily,0.72,,,,
2018-01-27,2018-01-27,VN_ERLPurchase3%_0126,23842808793580347,12789,2.18625381,0.41441864101963,0.52754717,53,32,30,Daily,27.96,,,,
2018-01-27,2018-01-27,"US_ERLPurchase2%_0120 - Copy",23842806084010347,2612,11.82235835,1.4931087289433,0.79179487,39,33,30,Daily,30.88,1,30.88,2.07253886,64
2018-01-27,2018-01-27,"MY_OldPurchase4%_0109 - Copy 2",23842806084090347,2893,4.58693398,0.69132388524024,0.6635,20,15,30,Daily,13.27,,,,
2018-01-27,2018-01-27,otherEU2_ERLPurchase_0127,23842809480070347,1,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,VN_ERLPurchase4%_0126,23842808792500347,22275,1.30549944,0.30976430976431,0.42144928,69,29,30,Daily,29.08,,,,
2018-01-27,2018-01-27,MY_LocalAllBackers4%_0124,23842807124680347,10545,3.52773826,0.59743954480797,0.59047619,63,46,30,Daily,37.2,1,37.2,1.72043011,64
2018-01-27,2018-01-27,otherEU2_surveyEmail5%_0127,23842809480110347,93,0.64516129,1.0752688172043,0.06,1,,50,Daily,0.06,,,,
2018-01-27,2018-01-27,VN_ERLPurchase2%_0126,23842808793540347,729,0.34293553,,,,,30,Daily,0.25,,,,
2018-01-27,2018-01-27,MY_LocalAllBackers1%_0124,23842807132530347,8,3.75,,,,,30,Daily,0.03,,,,
2018-01-27,2018-01-27,"otherEU2_surveyEmail5%_0120 - Copy",23842804191860347,18,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,PH_LocalSurvey3%_0127,23842809480120347,3525,1.33049645,0.85106382978723,0.15633333,30,20,30,Daily,4.69,,,,
2018-01-27,2018-01-27,MY_LocalAllBackers3%_0124,23842807127490347,11,1.81818182,,,,,30,Daily,0.02,,,,
2018-01-27,2018-01-27,otherEU2_ERLPurchase3%_0120,23842803197610347,2,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,PH_LocalSurvey3%_0123,23842806344580347,17020,1.92714454,0.98119858989424,0.19640719,167,115,30,Daily,32.8,,,,
2018-01-27,2018-01-27,MY_LocalSurvey1%_0123,23842806326610347,2,10,,,,,30,Daily,0.02,,,,
2018-01-27,2018-01-27,otherEU2_LocalAllBackers1%_0124,23842807132540347,3,16.66666667,,,,,30,Daily,0.05,,,,
2018-01-27,2018-01-27,PH_ERLPurchase4%_0126,23842808792540347,5894,1.72548354,0.7295554801493,0.23651163,43,20,30,Daily,10.17,,,,
2018-01-27,2018-01-27,TH_ERLPurchase2%_0126,23842808793510347,10552,3.19370735,0.50227445034117,0.63584906,53,41,30,Daily,33.7,2,16.85,2.90801187,98
2018-01-27,2018-01-27,otherEU2_LocalSurvey4%_0123,23842806347420347,9,1.11111111,,,,,30,Daily,0.01,,,,
2018-01-27,2018-01-27,"otherEU2_OldPurchase_0102 - Copy",23842782754710347,8,2.5,,,,,30,Daily,0.02,,,,
2018-01-27,2018-01-27,TH_ERLPurchase2%_0127,23842809483290347,3020,1.55960265,0.52980132450331,0.294375,16,12,30,Daily,4.71,1,4.71,10.40339703,49
2018-01-27,2018-01-27,otherEU2_ERLPurchase5%_0127,23842809480150347,6,6.66666667,,,,,50,Daily,0.04,,,,
2018-01-27,2018-01-27,PH_ERLPurchase3%_0127,23842809483310347,4035,1.16728625,0.69392812887237,0.16821429,28,12,30,Daily,4.71,,,,
2018-01-27,2018-01-27,TH_ERLPurchase3%_0126,23842808793560347,8676,3.21000461,0.44951590594744,0.71410256,39,30,30,Daily,27.85,1,27.85,1.75942549,49
2018-01-27,2018-01-27,otherEU2_LocalAllBackers5%_0124,23842807120660347,9383,3.7194927,1.2789086646062,0.29083333,120,94,30,Daily,34.9,1,34.9,1.40401146,49
2018-01-27,2018-01-27,MY_LocalSurvey2%_0123,23842806329050347,1,0,,,,,30,Daily,0,,,,
2018-01-27,2018-01-27,"otherEU2_OldPurchase_0102 - Copy",23842802970840347,2,5,,,,,30,Daily,0.01,,,,
2018-01-27,2018-01-27,TH_ERLPurchase4%_0126,23842808792560347,7243,3.00704128,0.552257351926,0.5445,40,26,30,Daily,21.78,,,,
2018-01-26,2018-01-26,otherEU_ERLPurchase5%_0126,23842808718300347,652,10.23006135,0.76687116564417,1.334,5,3,30,Daily,6.67,,,,
2018-01-26,2018-01-26,ID_ERLPurchase_0102,23842782057850347,258,0.73643411,0.38759689922481,0.19,1,1,30,Daily,0.19,,,,
2018-01-26,2018-01-26,"US_OldPurchase_0102 - Copy 2",23842804191990347,207,16.47342995,3.3816425120773,0.48714286,7,6,60,Daily,3.41,,,,
2018-01-26,2018-01-26,otherEU2_Surveyemail_0102,23842782056340347,314,4.17197452,1.5923566878981,0.262,5,2,30,Daily,1.31,,,,
2018-01-26,2018-01-26,KR_LocalSurvey3%_0123,23842806344600347,152,8.55263158,,,,,30,Daily,1.3,,,,
2018-01-26,2018-01-26,TH_ERLPurchase4%_0126,23842808792560347,2215,2.83069977,0.49661399548533,0.57,11,7,30,Daily,6.27,,,,
2018-01-26,2018-01-26,otherEU_ERLPurchase4%_0126_recom,23842808792520347,612,11.4869281,0.98039215686275,1.17166667,6,5,50,Daily,7.03,,,,
2018-01-26,2018-01-26,ID_ERLPurchase5%_0126,23842808714320347,1847,1.62966973,0.70384407146724,0.23153846,13,8,30,Daily,3.01,,,,
2018-01-26,2018-01-26,"US_OldPurchase_0102 - Copy 4",23842805195020347,32,16.875,,,,,60,Daily,0.54,,,,
2018-01-26,2018-01-26,VN_LocalAllBackers4%_0124,23842807124580347,1232,2.51623377,0.40584415584416,0.62,5,2,30,Daily,3.1,,,,
2018-01-26,2018-01-26,otherEU2_LocalSurvey3%_0123,23842806344630347,7,0,,,,,30,Daily,0,,,,
2018-01-26,2018-01-26,MY_LocalSurvey1%_0123,23842806326610347,1,0,,,,,30,Daily,0,,,,
2018-01-26,2018-01-26,FR_Allbackers_0102,23842782057530347,81,6.41975309,1.2345679012346,0.52,1,1,30,Daily,0.52,,,,
2018-01-26,2018-01-26,SG_LocalAllBackers1%_0124,23842807132500347,37,18.64864865,2.7027027027027,0.69,1,,30,Daily,0.69,,,,
2018-01-26,2018-01-26,"US_ERLPurchase2%_0120 - Copy",23842806084010347,3030,10.24752475,1.4521452145215,0.70568182,44,38,30,Daily,31.05,,,,
2018-01-26,2018-01-26,VN_ERLPurchase3%_0126,23842808793580347,78,0.64102564,,,,,30,Daily,0.05,,,,
2018-01-26,2018-01-26,"KR_Allbackers_0102 - Copy 2",23842804191910347,1684,7.28028504,1.3064133016627,0.55727273,22,18,30,Daily,12.26,,,,
2018-01-26,2018-01-26,MY_LocalAllBackers2%_0124,23842807127330347,17,2.35294118,,,,,30,Daily,0.04,,,,
2018-01-26,2018-01-26,"US_OldPurchase_0102 - Copy",23842782883730347,774,16.47286822,1.6795865633075,0.98076923,13,12,30,Daily,12.75,,,,
2018-01-26,2018-01-26,DE_OldPurchase3%_0109,23842791400550347,760,9.35526316,1.0526315789474,0.88875,8,7,30,Daily,7.11,,,,
2018-01-26,2018-01-26,"US_ERLPurchase3%_0120 - Copy",23842806084120347,2344,10.98122867,0.89590443686007,1.22571429,21,19,30,Daily,25.74,,,,
2018-01-26,2018-01-26,"otherEU2_OldPurchase_0102 - Copy",23842800934230347,6,0,,,,,30,Daily,0,,,,
2018-01-26,2018-01-26,"KR_Allbackers_0102 - Copy",23842788054390347,2583,9.34185056,1.5873015873016,0.58853659,41,38,30,Daily,24.13,,,,
2018-01-26,2018-01-26,"MY_ERLPurchase5%0120 - Copy",23842806084110347,9890,3.52679474,0.61678463094034,0.57180328,61,45,30,Daily,34.88,,,,
2018-01-26,2018-01-26,US_Allbackers_0102,23842782057390347,344,12.47093023,1.7441860465116,0.715,6,5,30,Daily,4.29,,,,
2018-01-26,2018-01-26,DE_LocalSurvey2%_0123,23842806329090347,50,10.2,2,0.51,1,1,30,Daily,0.51,,,,
2018-01-26,2018-01-26,US_LocalAllBackers3%_0124,23842807127440347,4053,15.13200099,0.93757710338021,1.61394737,38,35,60,Daily,61.33,2,30.665,1.59791293,98
2018-01-26,2018-01-26,VN_LocalSurvey2%_0123,23842806329130347,109,0.73394495,0.91743119266055,0.08,1,,30,Daily,0.08,,,,
2018-01-26,2018-01-26,otherEU2_ERLPurchase3%_0120,23842803197610347,3,0,,,,,30,Daily,0,,,,
2018-01-26,2018-01-26,TH_ERLPurchase3%_0126,23842808793560347,196,3.26530612,,,,,30,Daily,0.64,,,,
2018-01-26,2018-01-26,FR_Surveyemail_0102,23842782057520347,520,12.42307692,1.5384615384615,0.8075,8,4,30,Daily,6.46,,,,
2018-01-26,2018-01-26,ID_Surveyemail_0102,23842782057790347,156,2.43589744,0.64102564102564,0.38,1,1,30,Daily,0.38,,,,
2018-01-26,2018-01-26,"US_OldPurchase_0102 - Copy 2",23842800934170347,4480,15.6875,1.5848214285714,0.98985915,71,63,60,Daily,70.28,2,35.14,1.39442231,98
2018-01-26,2018-01-26,PH_ERLPurchase4%_0126,23842808792540347,3523,1.93017315,0.68123758160659,0.28333333,24,14,30,Daily,6.8,,,,
2018-01-26,2018-01-26,"otherEU2_ERLPurchase5%_0120 - Copy",23842805195060347,12192,2.86499344,1.123687664042,0.2549635,137,110,55,Daily,34.93,2,17.465,2.80561122,98
2018-01-26,2018-01-26,MY_LocalAllBackers5%_0124,23842807120700347,11557,3.11326469,0.61434628363762,0.50676056,71,47,30,Daily,35.98,,,,
2018-01-26,2018-01-26,US_ERLPurchase_0102,23842782057400347,2359,12.94616363,1.992369648156,0.64978723,47,46,30,Daily,30.54,1,30.54,1.60445318,49
2018-01-26,2018-01-26,"DE_OldPurchase_0102 - Copy",23842788042650347,109,9.44954128,1.8348623853211,0.515,2,1,30,Daily,1.03,,,,
2018-01-26,2018-01-26,"US_ERLPurchase_0102 - Copy",23842804191960347,2191,14.24007303,1.3235965312643,1.07586207,29,22,30,Daily,31.2,,,,
2018-01-26,2018-01-26,PH_ERLPurchase3%_0126,23842808793570347,152,2.36842105,0.65789473684211,0.36,1,,30,Daily,0.36,,,,
2018-01-26,2018-01-26,"otherEU2_ERLPurchase_0102 - Copy 2",23842806084050347,91,1.42857143,1.0989010989011,0.13,1,1,30,Daily,0.13,,,,
2018-01-26,2018-01-26,"MY_OldPurchase4%_0109 - Copy 2",23842806084090347,9809,3.5936385,0.68304618207768,0.5261194,67,41,30,Daily,35.25,,,,
2018-01-26,2018-01-26,otherEU_ERLPurchase3%_0126,23842808793590347,543,12.44935543,2.2099447513812,0.56333333,12,10,30,Daily,6.76,,,,
2018-01-26,2018-01-26,"SG_surveyEmail5%0120 - Copy",23842805195000347,52,11.53846154,1.9230769230769,0.6,1,,30,Daily,0.6,,,,
2018-01-26,2018-01-26,"US_ERLPurchase_0102 - Copy 3",23842804191940347,44,10.45454545,2.2727272727273,0.46,1,1,30,Daily,0.46,,,,
2018-01-26,2018-01-26,IT_LocalSurvey5%_0123,23842806348500347,5035,3.94637537,0.91360476663357,0.43195652,46,39,30,Daily,19.87,,,,
2018-01-26,2018-01-26,otherEU2_LocalAllBackers5%_0124,23842807120660347,1888,3.38983051,0.79449152542373,0.42666667,15,11,30,Daily,6.4,,,,
2018-01-26,2018-01-26,"MY_ERLPurchase5%0120 - Copy",23842805194960347,724,3.79834254,0.5524861878453,0.6875,4,2,30,Daily,2.75,,,,
2018-01-26,2018-01-26,otherEU_ERLPurchase2%_0126,23842808793490347,552,11.88405797,1.6304347826087,0.72888889,9,7,30,Daily,6.56,,,,
2018-01-26,2018-01-26,ID_ERLPurchase4%_0126,23842808792550347,915,1.20218579,0.43715846994536,0.275,4,2,30,Daily,1.1,,,,
2018-01-26,2018-01-26,US_LocalSurvey4%_0123,23842806347380347,148,7.97297297,1.3513513513514,0.59,2,2,60,Daily,1.18,,,,
2018-01-26,2018-01-26,PH_ERLPurchase5%_0126,23842808714340347,3793,1.77959399,0.58001581861323,0.30681818,22,12,30,Daily,6.75,,,,
