"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchases Conversion Value","Website Purchase ROAS (Return on Ad Spend)"
2018-01-03,2018-01-03,"Japan_ADDCARTLAL_1229_012 - Copy",23842691059670055,2306,12.28534258,0.69384215091067,1.770625,16,13,30,Daily,28.33,1,28.33,49,1.72961525
2018-01-03,2018-01-03,"Topcities_ADDCARTLAL_1229_012 - Copy 3",23842690626880055,1293,13.73549884,2.1655065738592,0.63428571428571,28,25,60,Daily,17.76,1,17.76,49,2.75900901
2018-01-03,2018-01-03,EU_ERLLAL_1231,23842689264630055,3887,7.55852843,1.5950604579367,0.47387096774194,62,56,30,Daily,29.38,,,,
2018-01-03,2018-01-03,Thailand_ERLPurchase_0101_006,23842690267620055,10255,2.65138957,0.31204290589956,0.8496875,32,22,30,Daily,27.19,1,27.19,49,1.80213314
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231_006 - Copy",23842690278850055,1089,10.04591368,1.2855831037649,0.78142857142857,14,11,30,Daily,10.94,,,,
2018-01-03,2018-01-03,Topcities_ADDCARTLAL_1229_012,23842687081530055,5481,11.00346652,1.9704433497537,0.55842592592593,108,99,60,Daily,60.31,2,30.155,98,1.62493782
2018-01-03,2018-01-03,"EU_ERLLAL_1231 - Copy",23842691209560055,3056,9.42735602,1.5052356020942,0.62630434782609,46,32,30,Daily,28.81,,,,
2018-01-03,2018-01-03,"Turkey_Survey_1229_012 - Copy 2",23842691811220055,22410,1.59259259,2.3828647925033,0.066835205992509,534,310,60,Daily,35.69,,,,
2018-01-03,2018-01-03,"Topcities_ADDCARTLAL_1231_tech - Copy 2",23842691809290055,1241,11.89363417,1.853344077357,0.64173913043478,23,21,30,Daily,14.76,,,,
2018-01-03,2018-01-03,"Thailand_ADDCARTLAL_1228 - Copy",23842689892970055,11956,2.57360321,0.6022080963533,0.42736111111111,72,44,30,Daily,30.77,1,30.77,49,1.59246019
2018-01-03,2018-01-03,"Asia_surveyemail_1231 - Copy",23842690626840055,2678,10.93726662,1.3069454817028,0.83685714285714,35,29,30,Daily,29.29,,,,
2018-01-03,2018-01-03,"Thailand_OldpixelLAL_1229_001 - Copy",23842690626720055,8113,3.42043634,0.36977690126957,0.925,30,19,30,Daily,27.75,,,,
2018-01-03,2018-01-03,"EU_Surveyemail_1231 - Copy",23842690256650055,3388,8.73966942,1.3282172373081,0.658,45,38,30,Daily,29.61,,,,
2018-01-03,2018-01-03,"Indonisia_ERLpuchase_0101_006 - Copy",23842690626520055,37976,0.80313882,0.97429955761534,0.082432432432432,370,164,30,Daily,30.5,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231 - Copy",23842690278870055,3419,8.6399532,1.8718923661889,0.4615625,64,52,30,Daily,29.54,2,14.77,98,3.31753555
2018-01-03,2018-01-03,"Vine_ADDCARTLAL_1228_002 - Copy",23842686260700055,12912,2.39157373,0.87515489467162,0.27327433628319,113,69,30,Daily,30.88,,,,
2018-01-03,2018-01-03,Topcities_ADDCARTLAL_1231_tech,23842689190220055,2646,11.1866969,2.0408163265306,0.54814814814815,54,49,30,Daily,29.6,2,14.8,98,3.31081081
2018-01-03,2018-01-03,"Ni_kickstarter_1229_012 - Copy 3",23842691812600055,17800,0.96853933,2.185393258427,0.044318766066838,389,125,30,Daily,17.24,,,,
2018-01-03,2018-01-03,"US_Surveyemail_1231_002 - Copy 2",23842691809320055,2188,13.53290676,2.3308957952468,0.58058823529412,51,45,60,Daily,29.61,1,29.61,49,1.65484634
2018-01-03,2018-01-03,"Phil_ADDCARTLAL_1229 - Copy 2",23842690626430055,3662,2.95466958,1.0649918077553,0.2774358974359,39,25,30,Daily,10.82,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_12301 - Copy",23842690280310055,406,7.38916256,0.98522167487685,0.75,4,3,30,Daily,3,,,,
2018-01-03,2018-01-03,"EU_ADDCARTLAL_1228 - Copy",23842690626660055,1247,8.66078589,1.2830793905373,0.675,16,11,30,Daily,10.8,,,,
2018-01-03,2018-01-03,"Vine_Surveyemail_1231_006 - Copy 2",23842691286880055,16954,1.93582635,1.0145098501828,0.19081395348837,172,79,30,Daily,32.82,,,,
2018-01-03,2018-01-03,Thailand_SurveyEmail_1230_004,23842688014420055,8317,3.41709751,0.62522544186606,0.54653846153846,52,33,30,Daily,28.42,,,,
2018-01-03,2018-01-03,"OtherEU_ERLLAL_12231 - Copy 2",23842691813230055,1728,9.13773148,1.1574074074074,0.7895,20,19,30,Daily,15.79,1,15.79,49,3.10322989
2018-01-03,2018-01-03,Topcities_ADDCARTLAL_1228,23842685171710055,777,12.75418275,1.5444015444015,0.82583333333333,12,10,30,Daily,9.91,,,,
2018-01-03,2018-01-03,"EU_ERLPurchase_0101_006 - Copy",23842691209580055,2565,11.32163743,1.2085769980507,0.93677419354839,31,22,30,Daily,29.04,2,14.52,98,3.37465565
2018-01-03,2018-01-03,"Ni_kickstarter_1229_012 - Copy 2",23842691110960055,25949,1.2073683,2.7592585456087,0.043756983240223,716,309,30,Daily,31.33,1,31.33,49,1.56399617
2018-01-03,2018-01-03,"Topcities_ADDCARTLAL_1231_tech - Copy",23842690408140055,2172,13.41160221,1.9797421731123,0.67744186046512,43,40,30,Daily,29.13,2,14.565,98,3.36422932
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1230_003 - Copy",23842689892860055,3022,9.74520185,0.52945069490404,1.840625,16,12,30,Daily,29.45,,,,
2018-01-03,2018-01-03,Asia_Allbackers_1231,23842689269440055,4170,7.23501199,1.8705035971223,0.38679487179487,78,72,30,Daily,30.17,1,30.17,49,1.62412993
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1230_003 - Copy",23842690626900055,2553,11.51194673,0.74422248335292,1.5468421052632,19,12,30,Daily,29.39,1,29.39,49,1.66723375
2018-01-03,2018-01-03,"EU_OLDPurchase_1230_003 - Copy 2",23842690412140055,1094,7.8976234,1.6453382084095,0.48,18,13,30,Daily,8.64,,,,
2018-01-03,2018-01-03,"Thailand_ADDCARTLAL_1231 - Copy",23842690252180055,914,3.74179431,0.21881838074398,1.71,2,1,30,Daily,3.42,,,,
2018-01-03,2018-01-03,"OtherEU2_ERLLAL_12301 - Copy",23842690410510055,5781,1.7574814,1.7471025774088,0.10059405940594,101,80,30,Daily,10.16,,,,
2018-01-03,2018-01-03,Thailand_ADDCARTLAL_1228_002,23842685736530055,1099,3.8944495,0.45495905368517,0.856,5,3,30,Daily,4.28,,,,
2018-01-03,2018-01-03,"EU_ERLLAL_1231 - Copy",23842691210240055,2521,11.25347084,1.5866719555732,0.70925,40,32,30,Daily,28.37,,,,
2018-01-03,2018-01-03,"Russia_ERLLAL_1229_012 - Copy",23842691104870055,9945,2.86877828,2.1820010055304,0.13147465437788,217,173,30,Daily,28.53,1,28.53,49,1.71749036
2018-01-03,2018-01-03,"US_Allbackers_1231 - Copy",23842690277690055,5758,10.36644668,1.5283084404307,0.67829545454545,88,76,60,Daily,59.69,2,29.845,98,1.64181605
2018-01-03,2018-01-03,"EU_OLDPurchase_1222 - Copy 2",23842690270950055,2762,10.74945692,1.086169442433,0.98966666666667,30,26,30,Daily,29.69,2,14.845,98,3.30077467
2018-01-03,2018-01-03,"Russia_indiegogo_1229_012 - Copy",23842691104920055,5817,2.06979543,2.2176379577102,0.093333333333333,129,109,60,Daily,12.04,,,,
2018-01-03,2018-01-03,"Topcities_ADDCARTLAL_1227_tech - Copy",23842690626690055,598,12.77591973,1.1705685618729,1.0914285714286,7,6,30,Daily,7.64,,,,
2018-01-03,2018-01-03,"Vine_ADDCARTLAL_1231_006 - Copy",23842690265760055,1460,2.44520548,1.4383561643836,0.17,21,11,30,Daily,3.57,,,,
2018-01-03,2018-01-03,Indonisia_ERLpuchase_0101_006,23842690268380055,4246,0.98916627,0.77720207253886,0.12727272727273,33,26,30,Daily,4.2,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231 - Copy",23842690626740055,1069,10.16838167,1.3096351730589,0.77642857142857,14,12,30,Daily,10.87,,,,
2018-01-03,2018-01-03,Thailand_ADDCARTLAL_1227,23842684908970055,9518,3.28325278,0.66190376129439,0.49603174603175,63,43,30,Daily,31.25,,,,
2018-01-03,2018-01-03,US_Allbackers_1231,23842689233960055,4187,10.12419393,1.5046572725102,0.67285714285714,63,59,60,Daily,42.39,1,42.39,98,2.31186601
2018-01-03,2018-01-03,"Turkey_Survey_1229_012 - Copy",23842691115300055,25240,1.28843106,2.068145800317,0.062298850574713,522,376,60,Daily,32.52,1,32.52,49,1.50676507
2018-01-03,2018-01-03,"Topcities_ADDCARTLAL_1231_tech - Copy",23842691809310055,1219,12.10008203,1.9688269073011,0.61458333333333,24,21,30,Daily,14.75,,,,
2018-01-03,2018-01-03,"EU_ADDCARTLAL_1221 - Copy 3",23842690626550055,3888,7.52057613,1.4917695473251,0.50413793103448,58,45,30,Daily,29.24,,,,
2018-01-03,2018-01-03,Asia_ADDCARTLAL_12301,23842689268410055,3189,9.05613045,0.84666039510818,1.0696296296296,27,23,30,Daily,28.88,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1227_002 - Copy",23842690626680055,2526,11.5874901,0.7125890736342,1.6261111111111,18,11,30,Daily,29.27,,,,
2018-01-03,2018-01-03,EU_OLDPurchase_1231,23842689264340055,4106,7.14076961,1.3638577691184,0.52357142857143,56,46,30,Daily,29.32,2,14.66,98,3.34242838
2018-01-03,2018-01-03,"Thailand_SurveyEmail_1230_004 - Copy",23842690252110055,11990,2.27856547,0.4837364470392,0.47103448275862,58,44,30,Daily,27.32,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231 - Copy",23842690410530055,1109,9.2786294,1.9837691614067,0.46772727272727,22,19,30,Daily,10.29,,,,
2018-01-03,2018-01-03,EU_ADDCARTLAL_1228,23842685167260055,4476,6.47676497,1.3404825737265,0.48316666666667,60,52,30,Daily,28.99,,,,
2018-01-03,2018-01-03,"EU_ERLLAL_1231 - Copy",23842691066010055,3071,9.68414197,1.8235102572452,0.53107142857143,56,50,30,Daily,29.74,2,14.87,98,3.29522529
2018-01-03,2018-01-03,"SA_ERLLAL_1229_012 - Copy 2",23842691807960055,6953,2.01495757,1.0642887962031,0.18932432432432,74,51,30,Daily,14.01,,,,
2018-01-03,2018-01-03,"US_Allbackers_1231 - Copy 2",23842691809300055,2533,11.55151994,1.3817607579945,0.836,35,30,60,Daily,29.26,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_1229_001 - Copy",23842690626440055,3240,9.05246914,1.358024691358,0.66659090909091,44,37,30,Daily,29.33,,,,
2018-01-03,2018-01-03,"Asia_Allbackers_1231 - Copy",23842690626450055,1001,10.04995005,0.7992007992008,1.2575,8,8,30,Daily,10.06,1,10.06,49,4.87077535
2018-01-03,2018-01-03,"Phil_ADDCARTLAL_1229_008 - Copy",23842690626810055,3568,3.03811659,0.95291479820628,0.31882352941176,34,21,30,Daily,10.84,,,,
2018-01-03,2018-01-03,"Vine_Surveyemail_1231_006 - Copy",23842690265750055,13629,2.20632475,0.90248734316531,0.24447154471545,123,56,30,Daily,30.07,,,,
2018-01-03,2018-01-03,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842690436030055,5516,0.7342277,1.6678752719362,0.044021739130435,92,36,30,Daily,4.05,,,,
2018-01-03,2018-01-03,"OtherEU2_ERLLAL_12301 - Copy",23842690626330055,3109,2.30299132,1.7690575747829,0.13018181818182,55,40,30,Daily,7.16,,,,
2018-01-03,2018-01-03,"Vienam_ADDCARTLAL_1223 - Copy",23842683877600055,15472,2.00555843,0.92425025853154,0.21699300699301,143,81,30,Daily,31.03,2,15.515,98,3.15823397
2018-01-03,2018-01-03,"EU_ERLLAL_1231 - Copy_xin",23842691065050055,3886,7.5733402,1.7241379310345,0.43925373134328,67,61,60,Daily,29.43,,,,
2018-01-03,2018-01-03,"Turkey_Survey_1229_012 - Copy 2",23842691810920055,22081,1.6312667,2.2236311761243,0.073360488798371,491,314,60,Daily,36.02,,,,
2018-01-03,2018-01-03,"US_Allbackers_1231 - Copy",23842690258080055,3667,11.50259067,1.4725934005999,0.78111111111111,54,44,60,Daily,42.18,1,42.18,49,1.161688
2018-01-03,2018-01-03,"Phil_ADDCARTLAL_1229_010 - Copy 2",23842690270880055,1083,2.37303786,1.0156971375808,0.23363636363636,11,7,30,Daily,2.57,,,,
2018-01-03,2018-01-03,"Mexico_ADDCARTLAL_0102 - Copy",23842691812000055,5022,2.90322581,1.652727996814,0.17566265060241,83,67,30,Daily,14.58,,,,
2018-01-03,2018-01-03,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842690626630055,7565,1.30998017,2.7230667547918,0.048106796116505,206,62,30,Daily,9.91,,,,
2018-01-03,2018-01-03,"EU_OLDPurchase_1230_003 - Copy",23842690256670055,4892,6.02412101,1.0220768601799,0.5894,50,41,30,Daily,29.47,1,29.47,49,1.66270784
2018-01-03,2018-01-03,"Thailand_Checkout_1230_004 - Copy",23842690252140055,1387,3.08579668,0.43258832011536,0.71333333333333,6,4,30,Daily,4.28,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231 - Copy 2",23842691067060055,3216,9.33768657,1.523631840796,0.61285714285714,49,38,30,Daily,30.03,,,,
2018-01-03,2018-01-03,Indonisia_ADDCARTLAL_1223,23842684921540055,2036,1.12475442,1.8664047151277,0.060263157894737,38,18,30,Daily,2.29,,,,
2018-01-03,2018-01-03,"EU_OLDPurchase_1230_003 - Copy",23842690626640055,1118,9.39177102,1.6994633273703,0.55263157894737,19,15,30,Daily,10.5,,,,
2018-01-03,2018-01-03,Turkey_ERLLAL_1229_012,23842691115280055,21676,1.29774866,1.873039306145,0.069285714285714,406,328,30,Daily,28.13,,,,
2018-01-03,2018-01-03,"US_NewPurchase_1231 - Copy",23842690408080055,4183,9.99521874,1.3626583791537,0.73350877192982,57,48,60,Daily,41.81,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1230_0208 exTW",23842689862180055,2541,11.58992523,0.55096418732782,2.1035714285714,14,7,30,Daily,29.45,,,,
2018-01-03,2018-01-03,"Asia_Allbackers_1231 - Copy",23842690280320055,249,8.83534137,0.80321285140562,1.1,2,1,30,Daily,2.2,,,,
2018-01-03,2018-01-03,"EU_OLDPurchase_1222 - Copy 2",23842690626750055,941,10.4357067,1.1689691817216,0.89272727272727,11,9,30,Daily,9.82,,,,
2018-01-03,2018-01-03,"Thailand_Checkout_1230_004 - Copy",23842690626850055,1202,3.67720466,0.41597337770383,0.884,5,3,30,Daily,4.42,,,,
2018-01-03,2018-01-03,"OtherEU_ERLLAL_12231 - Copy 2",23842691067100055,4277,6.9090484,1.2391863455693,0.55754716981132,53,49,30,Daily,29.55,1,29.55,49,1.65820643
2018-01-03,2018-01-03,Phil_ADDCARTLAL_1229,23842686261200055,16998,1.73255677,0.8412754441699,0.20594405594406,143,90,30,Daily,29.45,,,,
2018-01-03,2018-01-03,"EU_ERLLAL_1231 - Copy",23842690412200055,872,9.6559633,1.1467889908257,0.842,10,7,30,Daily,8.42,,,,
2018-01-03,2018-01-03,Ni_ERLLAL_1229_012,23842691110930055,23604,1.3540078,2.9147602101339,0.046453488372093,688,355,30,Daily,31.96,,,,
2018-01-03,2018-01-03,"Topcities_ADDCARTLAL_1231_tech - Copy",23842690626770055,725,12.35862069,2.0689655172414,0.59733333333333,15,12,30,Daily,8.96,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1222 - Copy 2",23842689862280055,2664,10.98348348,0.52552552552553,2.09,14,10,30,Daily,29.26,1,29.26,49,1.67464115
2018-01-03,2018-01-03,"Mexico_survey_0102 - Copy",23842691063710055,11973,2.45468972,1.7957070074334,0.1366976744186,215,175,30,Daily,29.39,,,,
2018-01-03,2018-01-03,"Thailand_ERLpurchase_1230_006 - Copy",23842690253510055,1492,2.19839142,0.26809651474531,0.82,4,2,30,Daily,3.28,,,,
2018-01-03,2018-01-03,"OtherEU_ERLLAL_12231 - Copy 2",23842691916710055,1340,10.47014925,1.5671641791045,0.66809523809524,21,18,30,Daily,14.03,,,,
2018-01-03,2018-01-03,Thailand_OldpixelLAL_1229_001,23842686491370055,8330,3.42977191,0.50420168067227,0.6802380952381,42,25,30,Daily,28.57,,,,
2018-01-03,2018-01-03,"EU_Surveyemail_1231 - Copy",23842690412150055,1104,7.4365942,0.90579710144928,0.821,10,10,30,Daily,8.21,,,,
2018-01-03,2018-01-03,"SA_ERLLAL_1229_012 - Copy 2",23842691913210055,5169,1.71986845,1.3735732249952,0.12521126760563,71,56,30,Daily,8.89,,,,
2018-01-03,2018-01-03,"US_ERLPurchase_0101_006 - Copy",23842690408130055,4090,9.51100244,1.1491442542787,0.82765957446809,47,42,60,Daily,38.9,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_1229_001 - Copy 2",23842690626420055,2830,10.44876325,1.4840989399293,0.70404761904762,42,35,30,Daily,29.57,2,14.785,98,3.31416977
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1231_003 - Copy",23842690406570055,287,10.66202091,0.69686411149826,1.53,2,,30,Daily,3.06,,,,
2018-01-03,2018-01-03,"Thailand_ADDCARTLAL_1227 - Copy",23842690433480055,1431,2.84416492,0.62893081761006,0.45222222222222,9,3,30,Daily,4.07,,,,
2018-01-03,2018-01-03,OtherEU_ADDCARTLAL_12231_006,23842689854120055,1077,10.11142061,1.949860724234,0.51857142857143,21,20,30,Daily,10.89,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1222 - Copy",23842683877500055,3584,8.25055804,0.83705357142857,0.98566666666667,30,24,30,Daily,29.57,3,9.8566666666667,147,4.97125465
2018-01-03,2018-01-03,"EU_ERLLAL_1231 - Copy",23842690626800055,1056,8.25757576,1.5151515151515,0.545,16,13,30,Daily,8.72,,,,
2018-01-03,2018-01-03,"SA_ERLLAL_1229_012 - Copy",23842691116500055,26542,1.06322056,1.3412704393037,0.079269662921348,356,255,30,Daily,28.22,4,7.055,196,6.94542877
2018-01-03,2018-01-03,"US_Surveyemail_1231_002 - Copy",23842690626410055,4867,12.04027121,2.4655845490035,0.48833333333333,120,102,60,Daily,58.6,3,19.533333333333,196,3.3447099
2018-01-03,2018-01-03,"Thailand_OldpixelLAL_1229_001 - Copy",23842689862220055,13269,2.11922526,0.33913633280579,0.62488888888889,45,27,30,Daily,28.12,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_12301 - Copy 2",23842691916090055,1478,10.1826793,0.47361299052774,2.15,7,6,30,Daily,15.05,,,,
2018-01-03,2018-01-03,"EU_ADDCARTLAL_1221 - Copy",23842683877470055,5107,5.66085765,1.3119248090856,0.43149253731343,67,56,30,Daily,28.91,,,,
2018-01-03,2018-01-03,OtherEU_surveyemail_12231,23842689266780055,1739,6.0839563,2.3001725129385,0.2645,40,36,30,Daily,10.58,,,,
2018-01-03,2018-01-03,"Indonisia_ADDCARTLAL_1223 - Copy",23842683877580055,23010,1.36027814,1.4950021729683,0.090988372093023,344,230,60,Daily,31.3,1,31.3,49,1.56549521
2018-01-03,2018-01-03,"EU_ERLPurchase_0101_006 - Copy 2",23842691915440055,1284,10.53738318,1.0903426791277,0.96642857142857,14,14,30,Daily,13.53,,,,
2018-01-03,2018-01-03,"Ni_kickstarter_1229_012 - Copy 3",23842691812900055,14649,1.13454843,2.0479213598198,0.0554,300,117,30,Daily,16.62,,,,
2018-01-03,2018-01-03,"US_Surveyemail_1231_002 - Copy 3",23842691914830055,1042,17.42802303,2.2072936660269,0.7895652173913,23,18,60,Daily,18.16,,,,
2018-01-03,2018-01-03,"Phil_ADDCARTLAL_1229_008 - Copy",23842689862320055,1180,2.60169492,0.84745762711864,0.307,10,6,30,Daily,3.07,,,,
2018-01-03,2018-01-03,"Phil_ERLPurchase_0101_006 - Copy",23842690626620055,26124,1.08291226,1.2096156790691,0.089525316455696,316,220,30,Daily,28.29,,,,
2018-01-03,2018-01-03,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842690436040055,2095,1.4176611,1.0978520286396,0.12913043478261,23,10,30,Daily,2.97,,,,
2018-01-03,2018-01-03,OtherEU_ADDCARTLAL_12231,23842689190690055,3471,8.69778162,1.4693171996543,0.59196078431373,51,43,30,Daily,30.19,,,,
2018-01-03,2018-01-03,Topcities_ADDCARTLAL_1227_tech,23842684724270055,2996,9.7129506,1.8691588785047,0.51964285714286,56,53,30,Daily,29.1,2,14.55,98,3.36769759
2018-01-03,2018-01-03,"EU_ERLPurchase_0101_006 - Copy",23842691065980055,3154,9.45466075,1.2048192771084,0.78473684210526,38,35,30,Daily,29.82,,,,
2018-01-03,2018-01-03,"SA_ADDCARTLAL_1229_012 - Copy 3",23842691116510055,25845,1.07719095,1.4354807506287,0.075040431266846,371,266,30,Daily,27.84,,,,
2018-01-03,2018-01-03,"Phil_ADDCARTLAL_1229_008 - Copy 2",23842690626510055,11961,2.42956275,0.83605049745005,0.2906,100,51,30,Daily,29.06,2,14.53,98,3.3723331
2018-01-03,2018-01-03,"Mexico_allbackers_0102 - Copy",23842691064370055,16199,1.77047966,1.2099512315575,0.14632653061224,196,165,30,Daily,28.68,,,,
2018-01-03,2018-01-03,"Indonisia_ADDCARTLAL_1223 - Copy",23842690436020055,3517,1.13164629,1.7059994313335,0.066333333333333,60,20,30,Daily,3.98,,,,
2018-01-03,2018-01-03,"OtherEU_ERLLAL_12231 - Copy",23842690410570055,3994,7.26339509,0.97646469704557,0.74384615384615,39,31,30,Daily,29.01,1,29.01,49,1.68907273
2018-01-03,2018-01-03,Asia_ADDCARTLAL_1227_002,23842684574000055,3061,9.62103888,0.718719372754,1.3386363636364,22,20,30,Daily,29.45,,,,
2018-01-03,2018-01-03,"EU_ERLPurchase_0101_006 - Copy",23842691210210055,3108,9.2953668,1.029601029601,0.9028125,32,28,30,Daily,28.89,4,7.2225,196,6.78435445
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1230_003 - Copy 2",23842690270900055,268,11.23134328,,,,,30,Daily,3.01,,,,
2018-01-03,2018-01-03,"Mexico_ADDCARTLAL_0102 - Copy",23842691229780055,11542,2.59400451,1.2302893779241,0.21084507042254,142,104,30,Daily,29.94,1,29.94,49,1.63660655
2018-01-03,2018-01-03,"Thailand_ADDCARTLAL_1230_003 - Copy",23842690626870055,2153,4.54249884,1.1611704598235,0.3912,25,16,30,Daily,9.78,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231 - Copy 2",23842690410540055,922,11.10629067,1.5184381778742,0.73142857142857,14,13,30,Daily,10.24,,,,
2018-01-03,2018-01-03,OtherEU_ADDCARTLAL_1229_001,23842686589880055,2998,9.87658439,1.2341561040694,0.80027027027027,37,31,30,Daily,29.61,,,,
2018-01-03,2018-01-03,"EU_OLDPurchase_1230_003 - Copy",23842690412170055,917,9.54198473,1.4176663031625,0.67307692307692,13,10,30,Daily,8.75,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_1229_001 - Copy",23842690270910055,3226,9.23744575,1.6119032858029,0.57307692307692,52,43,30,Daily,29.8,1,29.8,49,1.6442953
2018-01-03,2018-01-03,"Asia_Allbackers_1231 - Copy",23842690406590055,359,6.46239554,0.27855153203343,2.32,1,1,30,Daily,2.32,,,,
2018-01-03,2018-01-03,Thailand_ADDCARTLAL_1230_003,23842687887930055,1157,3.81158168,0.43215211754538,0.882,5,2,30,Daily,4.41,,,,
2018-01-03,2018-01-03,OtherEU_ERLLAL_12231_xin,23842689265890055,4304,6.81459108,1.4637546468401,0.46555555555556,63,55,30,Daily,29.33,1,29.33,49,1.67064439
2018-01-03,2018-01-03,"Thailand_ADDCARTLAL_1229_009 - Copy",23842689862090055,1252,3.53035144,0.47923322683706,0.73666666666667,6,3,30,Daily,4.42,,,,
2018-01-03,2018-01-03,"Phil_ERLLAL_1231_006 - Copy",23842690414950055,2480,1.39919355,0.92741935483871,0.15086956521739,23,16,30,Daily,3.47,,,,
2018-01-03,2018-01-03,"Thailand_OldpixelLAL_1229_001 - Copy 2",23842690433470055,1454,2.96423659,0.34387895460798,0.862,5,5,30,Daily,4.31,,,,
2018-01-03,2018-01-03,"OtherEU2_ADDCARTLAL_1231 - Copy",23842690278880055,5940,1.71212121,1.952861952862,0.087672413793103,116,76,30,Daily,10.17,,,,
2018-01-03,2018-01-03,"Vienam_ADDCARTLAL_1223 - Copy 2",23842689892960055,2686,1.5450484,0.81906180193596,0.18863636363636,22,13,30,Daily,4.15,,,,
2018-01-03,2018-01-03,"Phil_ERLLAL_1231_006 - Copy 2",23842691811630055,11867,1.69292997,0.99435409117721,0.17025423728814,118,78,30,Daily,20.09,,,,
2018-01-03,2018-01-03,"OtherEU2_Allbackers_1231 - Copy",23842690278860055,4004,1.81068931,1.3736263736264,0.13181818181818,55,42,30,Daily,7.25,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1230_003 - Copy 2",23842690626560055,228,13.72807018,0.43859649122807,3.13,1,1,30,Daily,3.13,,,,
2018-01-03,2018-01-03,"Mexico_ADDCARTLAL_0102 - Copy 2",23842691812010055,5008,2.90934505,1.4576677316294,0.19958904109589,73,59,30,Daily,14.57,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_12231 - Copy 2",23842690626390055,1077,10.08356546,1.3927576601671,0.724,15,12,30,Daily,10.86,,,,
2018-01-03,2018-01-03,"Asia_AllpixelLAL_1229_012 - Copy 2",23842690270930055,6530,8.77029096,1.1485451761103,0.7636,75,67,60,Daily,57.27,1,57.27,49,0.8555963
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_12301 - Copy",23842690406630055,281,11.20996441,,,,,30,Daily,3.15,,,,
2018-01-03,2018-01-03,"Asia_AllpixelLAL_1229_012 - Copy 2",23842690626350055,801,7.21598002,0.37453183520599,1.9266666666667,3,2,60,Daily,5.78,,,,
2018-01-03,2018-01-03,Asia_surveyemail_1231,23842689269020055,3133,9.28183849,1.6278327481647,0.57019607843137,51,40,30,Daily,29.08,1,29.08,49,1.68500688
2018-01-03,2018-01-03,"Phil_ADDCARTLAL_1229 - Copy 2",23842690270860055,15116,1.88674252,0.78062979624239,0.24169491525424,118,64,30,Daily,28.52,2,14.26,98,3.43618513
2018-01-03,2018-01-03,"Asia_surveyemail_1231_005 - Copy",23842690626370055,930,10.7311828,0.75268817204301,1.4257142857143,7,3,30,Daily,9.98,,,,
2018-01-03,2018-01-03,"EU_ADDCARTLAL_1221 - Copy xin",23842689862120055,3110,9.37299035,1.5755627009646,0.59489795918367,49,37,30,Daily,29.15,1,29.15,49,1.68096055
2018-01-03,2018-01-03,"Asia_ERLLAL_1231 - Copy 3",23842691209200055,2492,11.48073836,1.0032102728732,1.1444,25,20,30,Daily,28.61,,,,
2018-01-03,2018-01-03,"OtherEU_ADDCARTLAL_1229_001 - Copy 2",23842690626360055,790,14.08860759,1.5189873417722,0.9275,12,11,30,Daily,11.13,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1231_003 - Copy",23842690280350055,236,12.66949153,,,,,30,Daily,2.99,,,,
2018-01-03,2018-01-03,"Asia_ADDCARTLAL_1227_002 - Copy",23842689862190055,3237,9.06085882,0.89589125733704,1.0113793103448,29,22,30,Daily,29.33,1,29.33,49,1.67064439
2018-01-03,2018-01-03,Phil_ERLLAL_1231_006,23842689853820055,2784,1.0704023,1.3649425287356,0.078421052631579,38,31,30,Daily,2.98,,,,
